logged_at,run_name,epoch,time,train_box_loss,train_class_loss,train_dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val_box_loss,val_class_loss,val_dfl_loss,lr/pg0,lr/pg1,lr/pg2,loss,val_loss,box_loss,class_loss,dfl_loss,stage,lr,checkpoint,train_source,batch,imgsz,notes
2026-03-25T11:06:38,L2,31,4504.8,1.03244,0.4781,0.02529,0.07932,0.33719,0.0576,0.04042,1.07254,4.67682,0.02443,0.0238786,0.00795954,0.0238786,1.03244,5.77379,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,16,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T11:06:38,L2,32,4645.4,1.02101,0.45648,0.0251,0.05554,0.37856,0.04406,0.02837,1.06034,4.6698,0.02413,0.0234969,0.00783231,0.0234969,1.02101,5.754270000000001,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,16,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T11:06:38,L2,33,4786.85,1.0076,0.45431,0.02434,0.0642,0.34834,0.04976,0.03312,1.0238,4.76792,0.02295,0.023107,0.00770234,0.023107,1.0076,5.81467,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,16,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T11:06:38,L2,34,4929.83,0.99988,0.43965,0.02429,0.05235,0.29522,0.04121,0.027,1.07725,4.85856,0.02461,0.0227093,0.00756976,0.0227093,0.99988,5.96042,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,16,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T11:06:38,L2,35,5072.8,0.99401,0.42779,0.02397,0.06308,0.27927,0.04794,0.03135,1.04502,4.86945,0.02359,0.022304,0.00743468,0.022304,0.99401,5.93806,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,16,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T11:06:38,L2,36,5215.0,0.97738,0.41038,0.02352,0.04681,0.29929,0.03757,0.02426,1.04073,4.84474,0.02337,0.0218918,0.00729725,0.0218918,0.97738,5.90884,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,16,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T11:06:38,L2,37,5356.86,0.95983,0.40273,0.02316,0.04273,0.23829,0.03159,0.01971,1.0832,5.15085,0.02428,0.0214728,0.00715761,0.0214728,0.95983,6.25833,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,16,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T11:06:38,L2,38,5500.68,0.94395,0.40599,0.02264,0.06017,0.24656,0.03948,0.02571,1.01929,5.20822,0.02284,0.0210476,0.00701588,0.0210476,0.94395,6.25035,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,16,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T11:06:38,L2,39,5642.21,0.94747,0.37883,0.02263,0.0925,0.32181,0.07289,0.04827,1.05114,4.9403,0.02382,0.0206166,0.00687222,0.0206166,0.94747,6.01526,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,16,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T11:06:38,L2,40,5783.81,0.92884,0.37142,0.02221,0.05704,0.25597,0.04554,0.0309,1.01066,5.03606,0.02276,0.0201803,0.00672675,0.0201803,0.92884,6.0694799999999995,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,16,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T11:06:38,L2,41,5925.34,0.90442,0.35959,0.02165,0.06137,0.24396,0.04414,0.02931,0.99251,5.09511,0.02258,0.0197389,0.00657963,0.0197389,0.90442,6.1102,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,16,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T11:06:38,L2,42,6068.06,0.90012,0.36225,0.02138,0.06108,0.27306,0.04774,0.03118,1.0266,5.02618,0.02349,0.019293,0.00643101,0.019293,0.90012,6.07627,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,16,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T11:06:38,L2,43,6211.71,0.88032,0.34567,0.02084,0.06585,0.23747,0.04603,0.03247,0.97828,5.05129,0.02191,0.018843,0.00628101,0.018843,0.88032,6.05148,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,16,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T11:06:38,L2,44,6354.21,0.86688,0.35088,0.02052,0.06562,0.26593,0.04739,0.03169,0.97988,5.23077,0.02205,0.0183894,0.00612981,0.0183894,0.86688,6.2326999999999995,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,16,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T11:06:38,L2,45,6495.4,0.86471,0.33648,0.0205,0.04516,0.20847,0.03427,0.02116,0.98863,5.54529,0.0218,0.0179326,0.00597754,0.0179326,0.86471,6.555719999999999,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,16,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T11:06:38,L2,46,6636.48,0.85323,0.32301,0.02008,0.05619,0.24917,0.04094,0.02734,0.98686,5.16815,0.02222,0.0174731,0.00582435,0.0174731,0.85323,6.17723,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,16,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T11:06:38,L2,47,6777.81,0.82376,0.31227,0.01961,0.0626,0.28312,0.05395,0.03688,0.96633,5.1445,0.02169,0.0170112,0.0056704,0.0170112,0.82376,6.13252,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,16,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T11:06:38,L2,48,6919.41,0.82236,0.31033,0.01927,0.05417,0.21392,0.03911,0.02538,0.96781,5.44807,0.02124,0.0165475,0.00551584,0.0165475,0.82236,6.43712,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,16,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T11:06:38,L2,49,7060.65,0.81748,0.3147,0.01914,0.0607,0.21563,0.04412,0.02966,0.94885,5.25049,0.02104,0.0160824,0.00536081,0.0160824,0.81748,6.2203800000000005,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,16,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T11:06:38,L2,50,7201.94,0.80425,0.30955,0.01896,0.05163,0.18047,0.03437,0.02362,0.96517,5.63291,0.02183,0.0156164,0.00520548,0.0156164,0.80425,6.619909999999999,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,16,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T11:06:38,L2,51,7343.28,0.78763,0.29138,0.01828,0.05644,0.17524,0.04043,0.02712,0.94184,5.62537,0.02099,0.01515,0.00505,0.01515,0.78763,6.5882000000000005,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,16,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T11:06:38,L2,52,7484.65,0.77838,0.29039,0.01813,0.05715,0.18105,0.03897,0.02443,0.96503,5.40011,0.02169,0.0146836,0.00489452,0.0146836,0.77838,6.386830000000001,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,16,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T11:06:38,L2,53,7625.71,0.77107,0.27834,0.01798,0.06226,0.21271,0.04747,0.03154,0.93436,5.3814,0.02069,0.0142176,0.00473919,0.0142176,0.77107,6.33645,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,16,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T11:06:38,L2,54,7767.21,0.75026,0.27931,0.01742,0.0568,0.18693,0.03901,0.02547,0.91907,5.41148,0.02037,0.0137525,0.00458416,0.0137525,0.75026,6.35092,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,16,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T11:06:38,L2,55,7909.59,0.72651,0.26661,0.01701,0.04511,0.13935,0.02919,0.01866,0.95159,5.72738,0.02109,0.0132888,0.0044296,0.0132888,0.72651,6.700060000000001,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,16,"(512, 512)",YOLO26 baseline detect training Full
2026-03-25T11:06:38,L2,56,8051.34,0.72802,0.26332,0.01696,0.03922,0.12696,0.02522,0.0167,0.94356,6.10362,0.0208,0.0128269,0.00427565,0.0128269,0.72802,7.06798,,,,L2,0.0001,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\training_logs\L2-YOLOV26-asianhornet2\weights\best.pt,E:\Git-Repository\MyAI-Projects\RPi-Vesp-Training2-PT-GPU-WIN\datasets\Detection-Asian-hornet.v2.yolo\data.yaml,16,"(512, 512)",YOLO26 baseline detect training Full
